,masa A,,
t,pixelx,pixely,
0.000000E0,1.865000E2,5.490000E2
1.000000E-1,1.865824E2,5.483414E2
2.000000E-1,1.842785E2,5.499334E2
3.000000E-1,1.828485E2,5.489782E2
4.000000E-1,1.824791E2,5.518222E2
5.000000E-1,1.827253E2,5.517930E2
6.000000E-1,1.823585E2,5.521081E2
7.000000E-1,1.825701E2,5.521926E2
8.000000E-1,1.820761E2,5.517129E2
9.000000E-1,1.819264E2,5.550897E2
